smiles,log HLM(ml/min/kg)
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,1.385606274
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,1.209515015
N[C@H]1CCCN(c2cnccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.780317312
N[C@H]1CCCN(c2ncncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.401400541
N[C@H]1CCCN(c2sncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.401400541
N[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.130333768
N[C@H]1CC[C@@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,0.962842681
N[C@H]1CC[C@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,1.003460532
N[C@H]1CCc2ccc(OCCNS(=O)(=O)C3CCC3)cc2[C@H]1Cc1ccc(Cl)c(Cl)c1,1.694605199
N[C@H]1CCc2ccc(OCCNS(=O)(=O)CC3CC3)cc2[C@H]1Cc1ccc(Cl)c(Cl)c1,1.918030337
N[C@H]1CCc2ccc(OCCNS(=O)(=O)c3ccccc3)cc2[C@H]1Cc1ccc(Cl)c(Cl)c1,1.846337112
N[C@H]1CCc2ccc(OCCNS(=O)(=O)c3cccs3)cc2[C@H]1Cc1ccc(Cl)c(Cl)c1,1.949877704
N[C@H]1CN(c2cc(-c3cc(F)cc(F)c3F)ncn2)C[C@@H]1c1ccccc1,1.883661435
N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1c1ccccc1,1.702430536
N[C@H]1CN(c2cc(NC3CC3)ncn2)C[C@@H]1c1ccccc1,1.534026106
N[C@H]1CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@@H](N)[C@@H]1O,1.767155866
N[C@H]1CN(c2ccncc2Nc2ncc3ccc(-c4ncccc4F)nn23)C[C@@H](N)[C@@H]1O,1.276461804
N[C@H]1C[C@@H](F)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.661812686
Nc1c(C(=O)c2cc3cc(CN4CCOCC4)ccc3[nH]2)cnn1-c1cc(O)ccc1Cl,1.255272505
Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1cc(O)ccc1Cl,1.130333768
Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1ccc2[nH]ccc2c1,0.597695186
Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1ccc2nc[nH]c2c1,0.5774918
Nc1c(Cc2cccc3ccccc23)c(C2CC2)c2n(c1=O)C(n1cc(-c3ccccc3)nn1)CS2,2.226084116
Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,0.651471852
Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C2\NC(=O)c3ccccc32)cc1,0.635483747
Nc1cc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)ccn1,1.209515015
Nc1cc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)cnn1,1.255272505
Nc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.955543442
Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,1.255272505
Nc1ccc(S(=O)(=O)N2CCN(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)C(C#CC3CC3)C2)cn1,1.670245853
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3ccc4[nH]ncc4c3)CC2)cn1,1.385606274
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3ccc4sccc4c3)CC2)cn1,1.635483747
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3ccc4scnc4c3)CC2)cn1,1.545307116
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3cccc(F)c3)CC2)cn1,1.352182518
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3cccc4[nH]ncc34)CC2)cn1,1.5774918
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3ccccc3O)CC2)cn1,1.29666519
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3cccnc3)CC2)cn1,1.184691431
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3ccncc3)CC2)cn1,1.130333768
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3cncc(F)c3)CC2)cn1,1.334453751
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3-c3cnccc3F)CC2)cn1,1.184691431
Nc1ccc(S(=O)(=O)N2CCN(c3ncc(C(O)(C(F)(F)F)C(F)(F)F)cc3C3CC3)CC2)cn1,1.534026106
Nc1ccc2[nH]c(SCc3ccccn3)nc2c1,2.717595618
Nc1ccc2cccc(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)c2n1,2.216693599
Nc1cccc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,1.954242509
Nc1cccnc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,1.624488363
Nc1ccnc(N2CCC(C(=O)N3CCc4ccccc4C3)(c3ccccc3)CC2)c1,1.617000341
Nc1ccnc(N2CCC(C(=O)Nc3ccc4ccccc4n3)(c3ccccc3)CC2)c1,1.29666519
Nc1ccnc(N2CCC(N(C(=O)C3CCCCC3)c3ccccn3)CC2)c1,1.857332496
Nc1ccnc(N2CCC(NC(=O)[C@@H]3CCCO3)(c3ccccc3)CC2)c1,1.068185862
Nc1ccnc(N2CCC(NC(=O)c3ccccn3)(c3ccccc3)CC2)c1,1.100370545
Nc1ccnc(N2CCC(n3c(=O)n(-c4ccccc4)c4cccnc43)CC2)c1,1.23299611
Nc1ccnc(N2CCC(n3c(=O)n(CC4CC4)c4cccnc43)CC2)c1,1.068185862
Nc1ccnc(N2CCC(n3c(=O)n(Cc4ccccc4)c4cccnc43)CC2)c1,1.255272505
Nc1ccnc(N2CCC3(CC2)OC(c2ccccc2)c2ccccc23)c1,0.954242509
Nc1ccnc(Nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)n1,1.334453751
Nc1ccnc(Nc2ccc(Oc3ccc(C4CC4)cc3)cc2)n1,1.23299611
Nc1ccnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)c1,1.100370545
Nc1ccnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,1.971275849
Nc1ccnc(Nc2ccc(Oc3ccc(F)cc3)cc2)n1,2.202215776
Nc1ccnc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,1.385606274
Nc1ccnc(Nc2ccc(Oc3cccc(Cl)c3)cc2)n1,1.597695186
Nc1ccnc(Nc2ccc(Oc3ccccc3Cl)cc2)n1,1.922725458
Nc1ccnc(Oc2ccc(Oc3ccc(Cl)cc3)cc2)n1,1.431363764
Nc1cncc(Nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)n1,1.556302501
Nc1cncc(Nc2ccc(Oc3ccc(C4CC4)cc3)cc2)n1,1.472756449
Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)c1,1.51054501
Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,2.216693599
Nc1cncc(Nc2ccc(Oc3ccc(F)cc3)cc2)n1,1.805500858
Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,1.385606274
Nc1n[nH]c2ccc(-c3nnc(NCc4ccccc4)o3)cc12,1.369215857
Nc1n[nH]c2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,1.315970345
Nc1n[nH]c2ccc(C(=O)N3CC[C@H]3c3ccc(F)cc3)cc12,0.954242509
Nc1nc(-c2ccc(OCC3CCOC3)c(C(F)(F)F)c2)c(Cl)c(=O)[nH]1,0.829303773
Nc1nc(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)c(Cl)c(=O)[nH]1,1.209515015
Nc1nc(-c2ccc(OCC3CCOC3)cc2)cc(=O)[nH]1,1.276461804
Nc1nc(-c2ccc(OCCCCO)cc2)cc(=O)[nH]1,0.786751422
Nc1nc(-c2cccc(OC(F)(F)F)c2)cc(=O)[nH]1,0.459392488
Nc1nc(-c2ccccc2)c2ccccc2n1,1.805500858
Nc1nc(-c2ccccc2)nc2c1nnn2CC1CCCCO1,1.184691431
Nc1nc(C(=O)N2N=C3CCCC[C@@H]3[C@@]2(O)C(F)(F)F)co1,0.739572344
Nc1nc(C(=O)N2N=C3CCCC[C@@H]3[C@@]2(O)C(F)(F)F)cs1,1.087781418
Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccc(N2CCOCC2)nc1,1.485721426
Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccc(NCC2CC2)nc1,2.03702788
Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccc(NCCN2CCCC2)nc1,0.883661435
Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccc(NCCN2CCCCC2)nc1,1.068185862
Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccc(OCCN2CCCC2)nc1,0.954242509
Nc1nc(C(F)(F)F)nc2c1nnn2C[C@H]1CN(Cc2ccccn2)CCO1,1.51054501
Nc1nc(C2CC2)nc2c1nnn2CC1CCCN(Cc2ccccc2)C1,2.130333768
Nc1nc(C2CC2)nc2c1nnn2C[C@@H]1CCN(Cc2nccs2)C1,1.431363764
Nc1nc(C2CC2)nc2c1nnn2C[C@H]1CCCO1,1.029789471
Nc1nc(C2CC2)nc2c1nnn2C[C@H]1CN(Cc2ncccn2)CCO1,1.158362492
Nc1nc(C2CC2)nc2c1nnn2C[C@H]1CN(Cc2nccs2)CCO1,1.255272505
Nc1nc(C2CCCCC2)nc2c1nnn2CC1CCCCO1,1.954242509
Nc1nc(Cl)cc(N(Cc2cccs2)C2CC2)n1,2.51054501
Nc1nc(N)c2nc(CN(Cc3ccc(B(O)O)cc3)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,0.033423755
Nc1nc(N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)c2nc(-c3cccnc3)sc2n1,1.485721426
Nc1nc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)ns1,1.158362492
Nc1nc(SCCC(=O)NCCO)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,0.893761762
Nc1nc(SCCO)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.29666519
Nc1nc(SC[C@@H]2CNC(=O)O2)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.556302501
Nc1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cc(Cl)cc2o1,0.431363764
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)n1)CN(C(=O)NC1CC1)C2,1.04060234
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)n1)CN(C(=O)NC1CCC1)C2,1.696967641
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCN3CC(F)(F)C3)n1)CN(C(=O)NC1CCC1)C2,2.282622113
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCc3ccccc3)n1)CN(C(=O)NC1CCC1)C2,2.003460532
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCc3ccccn3)n1)CN(C(=O)NC1CCC1)C2,2.01494035
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(Cl)cn3)n1)CN(C(=O)NC13CC(C1)C3)C2,1.670245853
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(F)cn3)n1)CN(C(=O)NC13CC(C1)C3)C2,1.352182518
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC13CC(C1)C3)C2,1.315970345
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CC(F)(F)C1)C2,1.276461804
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CCC1)C2,1.635483747
Nc1nc2ccc(C(F)(F)F)cc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,0.908485019
Nc1nc2ccc(C3CC3)nc2n1CC(O)c1ccc(Cl)cc1Cl,1.626340367
Nc1nc2ccc(Cl)cc2n1CC(O)c1cccc(Cl)c1Cl,1.644438589
Nc1nc2ccc(NCC(F)(F)F)nc2n1CC(O)c1ccc(Cl)cc1Cl,1.184691431
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.544192111
Nc1nc2ccc(OC3CCOC3)nc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,1.835056102
Nc1nc2ccc(OCC(F)(F)F)nc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,1.607455023
Nc1nc2ccc(SC(F)(F)F)cc2s1,1.565965817
Nc1nc2ccccc2n1CC(O)c1ccc(Cl)cc1Cl,1.352182518
Nc1nc2cccnc2n1CC(O)c1cccc(Cl)c1Cl,1.7930916
Nc1nc2cnccc2n1CC(O)c1ccc(Cl)cc1Cl,0.653212514
Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,0.255272505
Nc1ncc(-c2cc(N[C@@]3(CO)CCN(C(=O)OCC(F)F)C3)nc(N3CCOCC3)n2)cn1,1.184691431
Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,1.100370545
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,0.908485019
Nc1ncc(-c2cccc(N3CCNCC3)c2)cc1C(=O)Nc1ccncc1,0.661812686
Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3[C@H]2CCNC2)cn1,1.068185862
Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccc(C(=O)N3CCOCC3)cc2F)cn1,0.412124406
Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccc(CN3CCOCC3)cc2)cn1,0.248708736
Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccc(CN3CCOCC3)cc2F)cn1,1.235275877
Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2cccnc2)cn1,0.941014244
Nc1nccc(-n2cc(-c3cccnc3Cl)c3cnc(Cl)cc32)n1,1.431363764
Nc1nccc(-n2cc(-c3cccnc3Cl)c3cnccc32)n1,1.276461804
Nc1nccc(-n2ccc3ccccc32)n1,2.541953474
Nc1nccc(-n2ccc3cccnc32)n1,2.48315921
Nc1nccc(-n2ccc3ccncc32)n1,2.081347308
Nc1nccc(-n2ccc3cnc(Cl)cc32)n1,1.971275849
Nc1nccc(-n2ccc3cnccc32)n1,1.746634199
Nc1nccc(-n2ccc3ncccc32)n1,1.73239376
Nc1nccc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,2.26810973
Nc1ncccc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,1.666049738
Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,1.352182518
Nc1ncnc2c1sc1cc(-c3cccc(C(=O)NCC(=O)N4CCOCC4)c3)ccc12,1.786751422
Nc1ncnc2c1sc1cc(-c3cccc(C(=O)NCCc4cccnc4)c3)ccc12,2.018700499
Nc1ncnc2c1sc1cc(-c3cccc(NC(=O)N4CCCC4)c3)ccc12,1.840733235
Nc1ncnc2c1sc1cc(-c3ccccc3)ccc12,2.011147361
O/N=C(\c1ccc(F)cc1)C1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,1.144574208
O=C(C1CC1)N1CCN(Cc2nc3ccccc3n2Cc2cccc(C(F)(F)F)c2)CC1,-1.028724151
O=C(C1CC1)N1CCN(Cc2nc3ccccc3n2Cc2ccccc2Cl)CC1,-1.101274818
O=C(C1CC1)N1CCc2c(sc3c2c2ncnn2c(=O)n3Cc2ccc(Cl)cc2)C1,0.73239376
O=C(C1CC12CCN(C1CCCCC1)CC2)N1CCN(C2CCCCC2)CC1,1.100370545
O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCC2)CC1,1.416640507
O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCCC2)CC1,0.811575006
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.670245853
O=C(C1CCN(c2ccccn2)CC1)N1CCNc2cc(Cl)ccc21,1.857332496
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.534026106
O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,1.5774918
O=C(CCCN1CCCCC1)Nc1cnc(-c2ccc(F)cc2)s1,1.130333768
O=C(CCCN1CCCCCC1)Nc1cnc(-c2ccc(F)c(F)c2)s1,1.5774918
O=C(CCCN1CCCCCC1)Nc1cnc(-c2ccc(F)cc2)s1,1.416640507
O=C(CCCN1CCCCCC1)Nc1cnc(-c2ccc(F)cc2F)s1,1.5774918
O=C(CCCN1CCCCCC1)Nc1nnc(-c2ccc(F)cc2)s1,1.545307116
O=C(CCCOc1cccc(C(F)(F)F)c1)Nc1ncc(C(F)(F)F)s1,1.431363764
O=C(CCCOc1ccccc1)Nc1ncc(Cl)s1,1.908485019
O=C(CCCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1,1.725094521
O=C(CCN1CCCCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,2.189770956
O=C(CCc1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,0.941014244
O=C(CCc1ccccc1)NCC(=O)NC(c1ccccc1)c1ccc(Cl)cc1,2.902166129
O=C(CCc1ccccc1)c1ccccc1OCC(O)CNCCO,2.258301976
O=C(CCc1csc(/C=C/c2ccc(F)cc2)n1)NO,0.840733235
O=C(CCc1csc(CCc2ccc(Br)cc2)n1)NO,1.759063188
O=C(CCc1nc(-c2ccc(F)cc2Cl)no1)Nc1cnc2ccccc2c1,1.644438589
O=C(CCl)Nc1cccc(Cn2nc(-c3ccc(Oc4ccccc4)cc3)cc2CO)c1,2.071513805
O=C(CN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cccc2ccccc12)NCc1ccccc1,1.567026366
O=C(CN1CCCC2=C1C(=O)N(C1CC1)C2=O)Nc1ccc(-c2cccnc2)nn1,1.209515015
O=C(CN1CCCC2=C1C(=O)N(C1CC1)C2=O)Nc1ccc(-c2cncc(F)c2)nn1,1.352182518
O=C(CN1CCCCC1)Nc1ccc2oc(-c3ccco3)nc2c1,2.753583059
O=C(CNC(=O)Nc1ccc(Br)cc1)Nc1cccnc1,1.100370545
O=C(CNC(=O)c1ccc(F)cc1)NC(c1cccc(F)c1)c1cccc(F)c1,0.941014244
O=C(COCc1ccccc1)N1CCN(c2cc(Cl)ccn2)CC1,2.068185862
O=C(COCc1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1,2.416640507
O=C(COCc1ccccc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.607455023
O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2)CC1,1.995635195
O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2Cl)CC1,2.678518379
O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2F)CC1,2.717670503
O=C(COCc1ccccc1)N1CCN(c2cccc(Cl)c2)CC1,2.445604203
O=C(COCc1ccccc1)N1CCN(c2ccccc2Cl)CC1,2.686636269
O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.927370363
O=C(COCc1cccnc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.276461804
O=C(COCc1cccs1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.51054501
O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,1.607455023
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1,1.567026366
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1,1.936513742
O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1,1.702430536
O=C(COCc1ccncc1)N1CCN(c2cc(Cl)ccn2)CC1,0.556302501
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2)CC1,1.184691431
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.835056102
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,1.534026106
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,1.416640507
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2F)CC1,1.29666519
O=C(COCc1ccncn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.184691431
O=C(COCc1cnccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,0.556302501
O=C(COCc1cncs1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.81756537
O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.746634199
O=C(COCc1ncccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.158362492
O=C(COCc1nccs1)N1CCN(c2ccc(Cl)cc2Cl)CC1,1.857332496
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1.534026106
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(OC(F)(F)F)cc3)c2)CC1,1.276461804
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)N1CCOCC1,1.130333768
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)NCCCNC(=O)c1ccccn1,1.958563883
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)NCCNC(=O)c1cnccn1,1.823474229
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cc[nH]n1,1.522444234
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccc(C(F)(F)F)nc1,0.653212514
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccc(F)c1,1.184691431
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccccc1,1.385606274
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccccn1,1.694605199
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccnc1,1.556302501
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cccnn1,1.799340549
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccncc1,1.545307116
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ccon1,2.130333768
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cncc(Cl)n1,1.661812686
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cnccn1,1.587710965
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1cncnc1,1.459392488
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ncccc1F,1.644438589
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ncco1,1.773786445
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1ncns1,1.352182518
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)Nc1nncs1,1.545307116
O=C(Cc1cc2cccnn2c1-c1cccc(C(F)(F)F)c1)N1CCC[C@@H]1CO,2.130333768
O=C(Cc1ccc(Cl)c(Cl)c1)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2,1.416640507
O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)NC1CCCC(O)C1,2.23299611
O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)NC1CCNCC1,1.73239376
O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)NCCCO,1.498310554
O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H]1CC[C@@H](O)CC1,2.09725731
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,0.941014244
O=C(Cc1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,2.054302733
O=C(Cc1cn2cc(Cl)ccc2n1)N1CCC2(CC1)CN(Cc1ccc(-n3nccn3)cc1)C2,1.315970345
O=C(Cn1cc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1)Nc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,0.954242509
O=C(Cn1cnc2c(C(F)(F)F)cccc2c1=O)NCCc1ccc(Cl)cc1,2.553033016
O=C(Cn1cnc2c(F)cccc2c1=O)NCCc1ccc(Cl)cc1,1.556302501
O=C(Cn1cnc2ccccc2c1=O)NCCc1ccc(Cl)cc1,1.445604203
O=C(Cn1cnc2cnccc2c1=O)NCCc1ccc(Cl)cc1,1.100370545
O=C(Cn1nc(C(F)(F)F)c2c1CCCC2)Nc1sc2c(c1C(=O)N[C@@H]1CCNC1)CCCC2,1.567026366
O=C(N1CCC(c2ccccc2)CC1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,1.09725731
O=C(N1CCN(c2ccccc2)CC1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,1.094121596
O=C(NC1(c2ccccc2)CC1)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,2.278524965
O=C(NC1(c2ccccc2)CC1)c1ccc(CN(Cc2ccccn2)S(=O)(=O)c2ccc(Cl)cc2)cc1,2.364175633
O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(OC2COC2)nc1C1CCC1,0.739572344
O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(OC2COC2)nc1C1CCCC1,0.401400541
